Entropy 2-grams	Chi^2 2-grams	Entropy 3-grams	Chi^2 3-grams	Entropy 4-grams	Chi^2 4-grams	Size	Termination	File Command
8.5228	1079.5	8.76916	1378.67	8.95795	1049.67	2103	png	PNG image data, 119 x 62, 8-bit/color RGBA, non-interlaced
8.5228	1079.5	8.76916	1378.67	8.95795	1049.67	2103	png	PNG image data, 119 x 62, 8-bit/color RGBA, non-interlaced
8.5601	1067.5	8.82412	1401.33	9.01449	1123.67	2189	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.5601	1067.5	8.82412	1401.33	9.01449	1123.67	2189	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.55007	1058.6	8.84291	1078.25	9.01614	1489	2427	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.55007	1058.6	8.84291	1078.25	9.01614	1489	2427	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.55007	1058.6	8.84291	1078.25	9.01614	1489	2427	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.55007	1058.6	8.84291	1078.25	9.01614	1489	2427	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.56618	1024.5	8.83221	1189	9.01677	1018	2121	snap	data
8.56743	1020.8	8.82325	1252	9.01581	1515.67	2448	png	PNG image data, 107 x 58, 8-bit/color RGBA, non-interlaced
8.56743	1020.8	8.82325	1252	9.01581	1515.67	2448	png	PNG image data, 107 x 58, 8-bit/color RGBA, non-interlaced
8.56743	1020.8	8.82325	1252	9.01581	1515.67	2448	png	PNG image data, 107 x 58, 8-bit/color RGBA, non-interlaced
8.56743	1020.8	8.82325	1252	9.01581	1515.67	2448	png	PNG image data, 107 x 58, 8-bit/color RGBA, non-interlaced
8.53809	999.8	8.83834	1017	9.00016	1361.33	2332	png	PNG image data, 63 x 55, 8-bit/color RGBA, non-interlaced
8.53809	999.8	8.83834	1017	9.00016	1361.33	2332	png	PNG image data, 63 x 55, 8-bit/color RGBA, non-interlaced
8.53809	999.8	8.83834	1017	9.00016	1361.33	2332	png	PNG image data, 63 x 55, 8-bit/color RGBA, non-interlaced
8.53809	999.8	8.83834	1017	9.00016	1361.33	2332	png	PNG image data, 63 x 55, 8-bit/color RGBA, non-interlaced
8.54349	985.2	8.79282	1192	8.99615	1400.33	2330	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.54656	983.5	8.84942	1209.67	8.99705	959	2079	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.54656	983.5	8.84942	1209.67	8.99705	959	2079	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.54656	983.5	8.84942	1209.67	8.99705	959	2079	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.54656	983.5	8.84942	1209.67	8.99705	959	2079	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.55074	982.5	8.77905	1289	8.95743	1072	2075	png	PNG image data, 44 x 44, 8-bit/color RGBA, non-interlaced
8.55074	982.5	8.77905	1289	8.95743	1072	2075	png	PNG image data, 44 x 44, 8-bit/color RGBA, non-interlaced
8.55074	982.5	8.77905	1289	8.95743	1072	2075	png	PNG image data, 44 x 44, 8-bit/color RGBA, non-interlaced
8.55074	982.5	8.77905	1289	8.95743	1072	2075	png	PNG image data, 44 x 44, 8-bit/color RGBA, non-interlaced
8.48043	981.667	8.80672	1339.5	8.97316	1053	1637	png	PNG image data, 71 x 74, 8-bit/color RGBA, non-interlaced
8.48043	981.667	8.80672	1339.5	8.97316	1053	1637	png	PNG image data, 71 x 74, 8-bit/color RGBA, non-interlaced
8.48043	981.667	8.80672	1339.5	8.97316	1053	1637	png	PNG image data, 71 x 74, 8-bit/color RGBA, non-interlaced
8.48043	981.667	8.80672	1339.5	8.97316	1053	1637	png	PNG image data, 71 x 74, 8-bit/color RGBA, non-interlaced
8.5612	954.4	8.8329	1042.5	8.99078	1436	2394	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.55999	951.5	8.85427	1188.67	9.07292	948.667	2073	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.55999	951.5	8.85427	1188.67	9.07292	948.667	2073	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.55999	951.5	8.85427	1188.67	9.07292	948.667	2073	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.55999	951.5	8.85427	1188.67	9.07292	948.667	2073	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.57802	907	8.86505	1134.33	9.01523	1073.67	2069	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.57802	907	8.86505	1134.33	9.01523	1073.67	2069	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.57802	907	8.86505	1134.33	9.01523	1073.67	2069	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.57802	907	8.86505	1134.33	9.01523	1073.67	2069	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.46491	899.333	8.6896	1444	8.87671	1058.5	1558	png	PNG image data, 31 x 31, 8-bit/color RGBA, non-interlaced
8.46491	899.333	8.6896	1444	8.87671	1058.5	1558	png	PNG image data, 31 x 31, 8-bit/color RGBA, non-interlaced
8.46491	899.333	8.6896	1444	8.87671	1058.5	1558	png	PNG image data, 31 x 31, 8-bit/color RGBA, non-interlaced
8.46491	899.333	8.6896	1444	8.87671	1058.5	1558	png	PNG image data, 31 x 31, 8-bit/color RGBA, non-interlaced
8.47479	886	8.73651	621.667	8.88878	1099	1571	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.57612	875	8.86512	1068	9.04877	1294	2360	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.57612	875	8.86512	1068	9.04877	1294	2360	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.57612	875	8.86512	1068	9.04877	1294	2360	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.57612	875	8.86512	1068	9.04877	1294	2360	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.43883	860.667	8.66699	678.667	8.83122	1101	1537	png	PNG image data, 36 x 36, 8-bit/color RGBA, non-interlaced
8.43883	860.667	8.66699	678.667	8.83122	1101	1537	png	PNG image data, 36 x 36, 8-bit/color RGBA, non-interlaced
8.43883	860.667	8.66699	678.667	8.83122	1101	1537	png	PNG image data, 36 x 36, 8-bit/color RGBA, non-interlaced
8.43883	860.667	8.66699	678.667	8.83122	1101	1537	png	PNG image data, 36 x 36, 8-bit/color RGBA, non-interlaced
8.48487	845	8.74728	1233.5	8.90518	981	1567	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.48487	845	8.74728	1233.5	8.90518	981	1567	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.48487	845	8.74728	1233.5	8.90518	981	1567	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.48487	845	8.74728	1233.5	8.90518	981	1567	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.48334	792.5	8.73381	936	8.9221	767	1791	png	PNG image data, 50 x 98, 8-bit/color RGBA, non-interlaced
8.48334	792.5	8.73381	936	8.9221	767	1791	png	PNG image data, 50 x 98, 8-bit/color RGBA, non-interlaced
8.48334	792.5	8.73381	936	8.9221	767	1791	png	PNG image data, 50 x 98, 8-bit/color RGBA, non-interlaced
8.48334	792.5	8.73381	936	8.9221	767	1791	png	PNG image data, 50 x 98, 8-bit/color RGBA, non-interlaced
8.52408	788	8.80204	1050.67	8.99522	828	1911	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.52408	788	8.80204	1050.67	8.99522	828	1911	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.52408	788	8.80204	1050.67	8.99522	828	1911	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.52408	788	8.80204	1050.67	8.99522	828	1911	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.49571	774.5	8.75309	812.667	8.91748	741.667	1797	png	PNG image data, 33 x 33, 8-bit/color RGBA, non-interlaced
8.49571	774.5	8.75309	812.667	8.91748	741.667	1797	png	PNG image data, 33 x 33, 8-bit/color RGBA, non-interlaced
8.49571	774.5	8.75309	812.667	8.91748	741.667	1797	png	PNG image data, 33 x 33, 8-bit/color RGBA, non-interlaced
8.49571	774.5	8.75309	812.667	8.91748	741.667	1797	png	PNG image data, 33 x 33, 8-bit/color RGBA, non-interlaced
8.46674	773.333	8.71178	1046	8.87329	835.5	1456	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.46674	773.333	8.71178	1046	8.87329	835.5	1456	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.46674	773.333	8.71178	1046	8.87329	835.5	1456	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.46674	773.333	8.71178	1046	8.87329	835.5	1456	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.35173	767	8.56198	545.5	8.66497	501	1083	png	PNG image data, 23 x 40, 8-bit/color RGBA, non-interlaced
8.51076	765.75	8.82241	885	8.99244	1510.5	1868	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.51076	765.75	8.82241	885	8.99244	1510.5	1868	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.51076	765.75	8.82241	885	8.99244	1510.5	1868	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.51076	765.75	8.82241	885	8.99244	1510.5	1868	png	PNG image data, 30 x 32, 8-bit/color RGBA, non-interlaced
8.30707	763	8.60274	462.5	8.72533	416	1045	png	PNG image data, 43 x 43, 8-bit/color RGBA, non-interlaced
8.30707	763	8.60274	462.5	8.72533	416	1045	png	PNG image data, 43 x 43, 8-bit/color RGBA, non-interlaced
8.30707	763	8.60274	462.5	8.72533	416	1045	png	PNG image data, 43 x 43, 8-bit/color RGBA, non-interlaced
8.30707	763	8.60274	462.5	8.72533	416	1045	png	PNG image data, 43 x 43, 8-bit/color RGBA, non-interlaced
7.87414	761	8.1121	458	8.1789	389	533	png	PNG image data, 21 x 24, 8-bit/color RGBA, non-interlaced
8.55596	755.5	8.84432	1014.33	9.03848	1548	1919	png	PNG image data, 37 x 36, 8-bit/color RGBA, non-interlaced
8.55596	755.5	8.84432	1014.33	9.03848	1548	1919	png	PNG image data, 37 x 36, 8-bit/color RGBA, non-interlaced
8.55596	755.5	8.84432	1014.33	9.03848	1548	1919	png	PNG image data, 37 x 36, 8-bit/color RGBA, non-interlaced
8.55596	755.5	8.84432	1014.33	9.03848	1548	1919	png	PNG image data, 37 x 36, 8-bit/color RGBA, non-interlaced
7.99643	713	8.11409	803	8.22118	482	583	tgz	gzip compressed data, last modified
7.99643	713	8.11409	803	8.22118	482	583	tgz	gzip compressed data, last modified
7.99643	713	8.11409	803	8.22118	482	583	tgz	gzip compressed data, last modified
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.80398	701	7.96489	479	8.17905	295	498	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
8.3046	697	8.60454	845.5	8.73031	726	1285	png	PNG image data, 46 x 34, 8-bit/color RGBA, non-interlaced
8.3046	697	8.60454	845.5	8.73031	726	1285	png	PNG image data, 46 x 34, 8-bit/color RGBA, non-interlaced
8.3046	697	8.60454	845.5	8.73031	726	1285	png	PNG image data, 46 x 34, 8-bit/color RGBA, non-interlaced
8.3046	697	8.60454	845.5	8.73031	726	1285	png	PNG image data, 46 x 34, 8-bit/color RGBA, non-interlaced
8.41987	691.667	8.72771	925	8.88449	740.5	1398	png	PNG image data, 9 x 18, 8-bit/color RGBA, non-interlaced
8.52519	691.25	8.79795	871.667	8.92277	811.667	1810	gz	"gzip compressed data, was ""error-stack-parser.min.js"", last modified"
8.52519	691.25	8.79795	871.667	8.92277	811.667	1810	gz	"gzip compressed data, was ""error-stack-parser.min.js"", last modified"
8.29779	691	8.55454	515.5	8.71024	438	1035	png	PNG image data, 25 x 25, 8-bit/color RGBA, non-interlaced
7.9322	689	8.12786	461	8.23339	361	541	png	PNG image data, 54 x 54, 8-bit gray+alpha, non-interlaced
7.9322	689	8.12786	461	8.23339	361	541	png	PNG image data, 54 x 54, 8-bit gray+alpha, non-interlaced
7.9322	689	8.12786	461	8.23339	361	541	png	PNG image data, 54 x 54, 8-bit gray+alpha, non-interlaced
7.9322	689	8.12786	461	8.23339	361	541	png	PNG image data, 54 x 54, 8-bit gray+alpha, non-interlaced
7.95523	654	8.08274	529	8.1633	470	545	png	PNG image data, 32 x 32, 8-bit/color RGBA, non-interlaced
7.95523	654	8.08274	529	8.1633	470	545	png	PNG image data, 32 x 32, 8-bit/color RGBA, non-interlaced
7.95523	654	8.08274	529	8.1633	470	545	png	PNG image data, 32 x 32, 8-bit/color RGBA, non-interlaced
7.95523	654	8.08274	529	8.1633	470	545	png	PNG image data, 32 x 32, 8-bit/color RGBA, non-interlaced
7.80384	653	8.02672	393	8.1389	273	476	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
7.80384	653	8.02672	393	8.1389	273	476	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
7.80384	653	8.02672	393	8.1389	273	476	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.42101	652.333	8.65966	844.5	8.7558	707	1297	png	PNG image data, 62 x 39, 8-bit/color RGBA, non-interlaced
8.42101	652.333	8.65966	844.5	8.7558	707	1297	png	PNG image data, 62 x 39, 8-bit/color RGBA, non-interlaced
8.42101	652.333	8.65966	844.5	8.7558	707	1297	png	PNG image data, 62 x 39, 8-bit/color RGBA, non-interlaced
8.42101	652.333	8.65966	844.5	8.7558	707	1297	png	PNG image data, 62 x 39, 8-bit/color RGBA, non-interlaced
7.80408	641	7.99575	459	8.15147	354	505	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
7.80408	641	7.99575	459	8.15147	354	505	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
7.80408	641	7.99575	459	8.15147	354	505	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
7.80408	641	7.99575	459	8.15147	354	505	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
7.94097	638	8.16322	415	8.23506	357	533	png	PNG image data, 25 x 25, 8-bit gray+alpha, non-interlaced
7.94097	638	8.16322	415	8.23506	357	533	png	PNG image data, 25 x 25, 8-bit gray+alpha, non-interlaced
7.94097	638	8.16322	415	8.23506	357	533	png	PNG image data, 25 x 25, 8-bit gray+alpha, non-interlaced
8.30238	637	8.46588	514.5	8.6459	402	983	png	PNG image data, 108 x 108, 8-bit gray+alpha, non-interlaced
8.30238	637	8.46588	514.5	8.6459	402	983	png	PNG image data, 108 x 108, 8-bit gray+alpha, non-interlaced
8.30238	637	8.46588	514.5	8.6459	402	983	png	PNG image data, 108 x 108, 8-bit gray+alpha, non-interlaced
8.30238	637	8.46588	514.5	8.6459	402	983	png	PNG image data, 108 x 108, 8-bit gray+alpha, non-interlaced
8.30238	637	8.46588	514.5	8.6459	402	983	png	PNG image data, 108 x 108, 8-bit gray+alpha, non-interlaced
8.30238	637	8.46588	514.5	8.6459	402	983	png	PNG image data, 108 x 108, 8-bit gray+alpha, non-interlaced
8.30238	637	8.46588	514.5	8.6459	402	983	png	PNG image data, 108 x 108, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
7.94641	623	8.20579	394	8.23738	349	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced
8.45313	617.5	8.70588	845	8.87384	745.333	1723	png	PNG image data, 36 x 36, 8-bit/color RGBA, non-interlaced
8.34965	616.5	8.63405	426	8.76895	1177	1014	png	PNG image data, 26 x 26, 8-bit/color RGBA, non-interlaced
8.34965	616.5	8.63405	426	8.76895	1177	1014	png	PNG image data, 26 x 26, 8-bit/color RGBA, non-interlaced
8.34965	616.5	8.63405	426	8.76895	1177	1014	png	PNG image data, 26 x 26, 8-bit/color RGBA, non-interlaced
8.34965	616.5	8.63405	426	8.76895	1177	1014	png	PNG image data, 26 x 26, 8-bit/color RGBA, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.41496	616	8.63901	901.5	8.76054	805	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced
8.37524	613	8.61818	986.5	8.75769	769	1311	png	PNG image data, 29 x 67, 8-bit/color RGBA, non-interlaced
8.37524	613	8.61818	986.5	8.75769	769	1311	png	PNG image data, 29 x 67, 8-bit/color RGBA, non-interlaced
8.37524	613	8.61818	986.5	8.75769	769	1311	png	PNG image data, 29 x 67, 8-bit/color RGBA, non-interlaced
8.37524	613	8.61818	986.5	8.75769	769	1311	png	PNG image data, 29 x 67, 8-bit/color RGBA, non-interlaced
8.4163	605	8.66785	804	8.8586	595.5	1300	png	PNG image data, 40 x 40, 8-bit/color RGBA, non-interlaced
8.4163	605	8.66785	804	8.8586	595.5	1300	png	PNG image data, 40 x 40, 8-bit/color RGBA, non-interlaced
8.4163	605	8.66785	804	8.8586	595.5	1300	png	PNG image data, 40 x 40, 8-bit/color RGBA, non-interlaced
8.4163	605	8.66785	804	8.8586	595.5	1300	png	PNG image data, 40 x 40, 8-bit/color RGBA, non-interlaced
7.90715	604	8.13958	373	8.26749	297	517	png	PNG image data, 25 x 25, 8-bit gray+alpha, non-interlaced
7.90715	604	8.13958	373	8.26749	297	517	png	PNG image data, 25 x 25, 8-bit gray+alpha, non-interlaced
7.90715	604	8.13958	373	8.26749	297	517	png	PNG image data, 25 x 25, 8-bit gray+alpha, non-interlaced
8.36181	594	8.54786	996.5	8.73677	684	1269	png	PNG image data, 144 x 144, 8-bit gray+alpha, non-interlaced
8.36181	594	8.54786	996.5	8.73677	684	1269	png	PNG image data, 144 x 144, 8-bit gray+alpha, non-interlaced
8.36181	594	8.54786	996.5	8.73677	684	1269	png	PNG image data, 144 x 144, 8-bit gray+alpha, non-interlaced
8.36181	594	8.54786	996.5	8.73677	684	1269	png	PNG image data, 144 x 144, 8-bit gray+alpha, non-interlaced
8.36181	594	8.54786	996.5	8.73677	684	1269	png	PNG image data, 144 x 144, 8-bit gray+alpha, non-interlaced
8.36181	594	8.54786	996.5	8.73677	684	1269	png	PNG image data, 144 x 144, 8-bit gray+alpha, non-interlaced
8.36181	594	8.54786	996.5	8.73677	684	1269	png	PNG image data, 144 x 144, 8-bit gray+alpha, non-interlaced
7.85151	589	8.06899	398	8.16031	301	494	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
7.85151	589	8.06899	398	8.16031	301	494	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.44326	588	8.67547	906.5	8.83038	772	1347	png	PNG image data, 80 x 42, 8-bit/color RGBA, non-interlaced
8.44326	588	8.67547	906.5	8.83038	772	1347	png	PNG image data, 80 x 42, 8-bit/color RGBA, non-interlaced
8.44326	588	8.67547	906.5	8.83038	772	1347	png	PNG image data, 80 x 42, 8-bit/color RGBA, non-interlaced
8.44326	588	8.67547	906.5	8.83038	772	1347	png	PNG image data, 80 x 42, 8-bit/color RGBA, non-interlaced
7.58129	586	7.91138	293	7.95315	241	419	png	PNG image data, 56 x 74, 8-bit gray+alpha, non-interlaced
7.58129	586	7.91138	293	7.95315	241	419	png	PNG image data, 56 x 74, 8-bit gray+alpha, non-interlaced
7.58129	586	7.91138	293	7.95315	241	419	png	PNG image data, 56 x 74, 8-bit gray+alpha, non-interlaced
7.58129	586	7.91138	293	7.95315	241	419	png	PNG image data, 56 x 74, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.8354	574	7.95703	476	8.10477	355	493	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
8.41458	572	8.6396	788	8.78442	692.5	1256	png	PNG image data, 50 x 50, 8-bit gray+alpha, non-interlaced
8.41458	572	8.6396	788	8.78442	692.5	1256	png	PNG image data, 50 x 50, 8-bit gray+alpha, non-interlaced
8.41458	572	8.6396	788	8.78442	692.5	1256	png	PNG image data, 50 x 50, 8-bit gray+alpha, non-interlaced
7.85279	568	8.00674	373	8.12938	303	480	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.85279	568	8.00674	373	8.12938	303	480	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.85279	568	8.00674	373	8.12938	303	480	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
7.85279	568	8.00674	373	8.12938	303	480	png	PNG image data, 48 x 48, 8-bit gray+alpha, non-interlaced
